title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
Critique Of Pure Reason,Kant,german_idealism,"이러한 원칙을 통해 (그 특성상 요구되는) 더 높은 곳, 더 먼 곳까지 올라갈 수 있습니다.","with these principles it rises (as its nature also requires) ever higher, to more remote conditions.",1781,1998,100,"['with', 'these', 'principles', 'it', 'rises', 'as', 'its', 'nature', 'also', 'requires', 'ever', 'higher', 'to', 'more', 'remote', 'conditions']"," with these principle -PRON- rise ( as -PRON- nature also require ) ever higher , to more remote condition ."
Critique Of Pure Reason,Kant,german_idealism,"그러나 이런 식으로 이성은 질문이 멈추지 않기 때문에 자신의 사업이 불완전할 수밖에 없다는 것을 인식하게 되므로, 경험에서 가능한 모든 사용을 뛰어넘는, 그러나 너무 의심스러워서 평범한 상식조차 동의하는 원칙에 피신할 필요가 있다고 여깁니다.","but since it becomes aware in this way that its business must al ways remain incomplete because the questions never cease, reason sees itself necessitated to take refuge in principles that overstep all possible use in experience, and yet seem so unsuspicious that even ordinary common sense agrees with them.",1781,1998,308,"['but', 'since', 'it', 'becomes', 'aware', 'in', 'this', 'way', 'that', 'its', 'business', 'must', 'al', 'ways', 'remain', 'incomplete', 'because', 'the', 'questions', 'never', 'cease', 'reason', 'sees', 'itself', 'necessitated', 'to', 'take', 'refuge', 'in', 'principles', 'that', 'overstep', 'all', 'possible', 'use', 'in', 'experience', 'and', 'yet', 'seem', 'so', 'unsuspicious', 'that', 'even', 'ordinary', 'common', 'sense', 'agrees', 'with', 'them']"," but since -PRON- become aware in this way that -PRON- business must al way remain incomplete because the question never cease , reason see -PRON- necessitate to take refuge in principle that overstep all possible use in experience , and yet seem so unsuspicious that even ordinary common sense agree with -PRON- ."
Critique Of Pure Reason,Kant,german_idealism,"그러나 그것은 모호함과 모순에 빠지고, 그로부터 숨겨진 오류의 토대 위에서 어디선가 진행되고 있을 것임을 실제로 추측할 수는 있지만, 그것이 진행되고 있는 원리는 모든 경험의 한계를 뛰어넘기 때문에 더 이상 경험의 시금석을 인식하지 못하기 때문에 그것을 덮을 수는 없습니다.","but it thereby falls into obscurity and contradictions, from which it can indeed surmise that it must some where be proceeding on the ground of hidden errors; but it cannot dis cover them, for the principles on which it is proceeding, since they surpass the bounds of all experience, no longer recognize any touch stone of experience.",1781,1998,334,"['but', 'it', 'thereby', 'falls', 'into', 'obscurity', 'and', 'contradictions', 'from', 'which', 'it', 'can', 'indeed', 'surmise', 'that', 'it', 'must', 'some', 'where', 'be', 'proceeding', 'on', 'the', 'ground', 'of', 'hidden', 'errors', 'but', 'it', 'cannot', 'dis', 'cover', 'them', 'for', 'the', 'principles', 'on', 'which', 'it', 'is', 'proceeding', 'since', 'they', 'surpass', 'the', 'bounds', 'of', 'all', 'experience', 'no', 'longer', 'recognize', 'any', 'touch', 'stone', 'of', 'experience']"," but -PRON- thereby fall into obscurity and contradiction , from which -PRON- can indeed surmise that -PRON- must some where be proceed on the ground of hide error ; but -PRON- can not dis cover -PRON- , for the principle on which -PRON- be proceed , since -PRON- surpass the bound of all experience , no longer recognize any touch stone of experience ."
Critique Of Pure Reason,Kant,german_idealism,이러한 끝없는 논쟁의 전쟁터를 형이상학이라고 합니다.,the battlefield of these endless controversies is called metaphysics.,1781,1998,69,"['the', 'battlefield', 'of', 'these', 'endless', 'controversies', 'is', 'called', 'metaphysics']", the battlefield of these endless controversy be call metaphysic .
Critique Of Pure Reason,Kant,german_idealism,"형이상학이 모든 과학의 여왕이라고 불렸던 때가 있었고, 유언이 그 대상의 탁월한 중요성 때문에이 명예의 칭호를받을 자격이있었습니다.","there was a time when metaphysics was called the queen of all the sciences, and if the will be taken for the deed, it deserved this title of honor, on account of the preeminent importance of its object.",1781,1998,202,"['there', 'was', 'time', 'when', 'metaphysics', 'was', 'called', 'the', 'queen', 'of', 'all', 'the', 'sciences', 'and', 'if', 'the', 'will', 'be', 'taken', 'for', 'the', 'deed', 'it', 'deserved', 'this', 'title', 'of', 'honor', 'on', 'account', 'of', 'the', 'preeminent', 'importance', 'of', 'its', 'object']"," there be a time when metaphysic be call the queen of all the science , and if the will be take for the deed , -PRON- deserve this title of honor , on account of the preeminent importance of -PRON- object ."
Critique Of Pure Reason,Kant,german_idealism,"이제 시대의 유행에 따라 여왕은 사방에서 멸시를 받고, 버림받고 버려진 왕비는 헤쿠바처럼 슬퍼합니다: 모도 맥시마 레룸, 토 일반 나티스크 포텐스 넌크 트라호 엑술, 인옵스 오비드, 메타모포즈.","now, in accordance with the fashion of the age, the queen proves despised on all sides; and the matron, outcast and forsaken, mourns like hecuba: modo maxima rerum, tot generis natisque potens nunc trahor exul, inops ovid, metamorphoses.",1781,1998,237,"['now', 'in', 'accordance', 'with', 'the', 'fashion', 'of', 'the', 'age', 'the', 'queen', 'proves', 'despised', 'on', 'all', 'sides', 'and', 'the', 'matron', 'outcast', 'and', 'forsaken', 'mourns', 'like', 'hecuba', 'modo', 'maxima', 'rerum', 'tot', 'generis', 'natisque', 'potens', 'nunc', 'trahor', 'exul', 'inops', 'ovid', 'metamorphoses']"," now , in accordance with the fashion of the age , the queen prove despise on all side ; and the matron , outcast and forsake , mourn like Hecuba : Modo maxima rerum , tot generis natisque potens nunc trahor exul , inops Ovid , Metamorphoses ."
Critique Of Pure Reason,Kant,german_idealism,처음에는 교조주의자들의 통치 아래서 그녀의 통치는 독재적이었습니다.,"in the beginning, under the administration of the dogmatists, her rule was despotic.",1781,1998,84,"['in', 'the', 'beginning', 'under', 'the', 'administration', 'of', 'the', 'dogmatists', 'her', 'rule', 'was', 'despotic']"," in the beginning , under the administration of the dogmatist , -PRON- rule be despotic ."
Critique Of Pure Reason,Kant,german_idealism,"그러나 그녀의 법은 여전히 문명 야만의 흔적을 간직하고 있었기 때문에 내부 전쟁을 통해 점차 완전한 무정부 상태로 변질되었고, 모든 영구 경작을 혐오하는 일종의 유목민인 회의론자들은 초판과 마찬가지로 시민 통합을 수시로 산산조각 냈습니다.","yet because her legislation still retained traces of an cient barbarism, this rule gradually degenerated through internal wars into complete anarchy; and the skeptics, a kind of nomads who abhor all permanent cultivation of the soil, shattered civil unity from time to a as in the first edition.",1781,1998,295,"['yet', 'because', 'her', 'legislation', 'still', 'retained', 'traces', 'of', 'an', 'cient', 'barbarism', 'this', 'rule', 'gradually', 'degenerated', 'through', 'internal', 'wars', 'into', 'complete', 'anarchy', 'and', 'the', 'skeptics', 'kind', 'of', 'nomads', 'who', 'abhor', 'all', 'permanent', 'cultivation', 'of', 'the', 'soil', 'shattered', 'civil', 'unity', 'from', 'time', 'to', 'as', 'in', 'the', 'first', 'edition']"," yet because -PRON- legislation still retain trace of an cient barbarism , this rule gradually degenerate through internal war into complete anarchy ; and the skeptic , a kind of nomad who abhor all permanent cultivation of the soil , shatter civil unity from time to a as in the first edition ."
Critique Of Pure Reason,Kant,german_idealism,"칸트는 두 번째 판의 서문을 새로 썼는데, 그 내용은 다음과 같습니다.","kant wrote a new preface for the second edition, given below.",1781,1998,61,"['kant', 'wrote', 'new', 'preface', 'for', 'the', 'second', 'edition', 'given', 'below']"," Kant write a new preface for the second edition , give below ."
Critique Of Pure Reason,Kant,german_idealism,인종 및 출생별 가장 위대한 위대한 인물,aufgegeben vermiigen greatest of all by race and birth,1781,1998,54,"['aufgegeben', 'vermiigen', 'greatest', 'of', 'all', 'by', 'race', 'and', 'birth']", aufgegeben Vermiigen Greatest of all by race and birth
The System Of Ethics,Fichte,german_idealism,"나는 철학의 과제를 다음과 같은 익숙한 질문에 답하는 것으로 시작하겠다: 어떻게 객관적인 것이 주관적인 것이 될 수 있는가, 어떻게 존재 자체가 표상된 것이 될 수 있는가.","i will begin by characterizing the task of philosophy as that of answering the following, familiar question: how can something objective ever become something subjective; how can a being for itself ever become something represented",1798,2005,231,"['will', 'begin', 'by', 'characterizing', 'the', 'task', 'of', 'philosophy', 'as', 'that', 'of', 'answering', 'the', 'following', 'familiar', 'question', 'how', 'can', 'something', 'objective', 'ever', 'become', 'something', 'subjective', 'how', 'can', 'being', 'for', 'itself', 'ever', 'become', 'something', 'represented']"," -PRON- will begin by characterize the task of philosophy as that of answer the follow , familiar question : how can something objective ever become something subjective ; how can a being for -PRON- ever become something represent"
The System Of Ethics,Fichte,german_idealism,객관적인 것과 주관적인 것이 서로 전혀 구별되지 않고 완전히 하나가 되는 지점을 찾지 않고는 이 놀라운 변화가 어떻게 일어나는지 설명할 수 없습니다.,no one will ever explain how this remarkable transformation takes place without finding a point where the objective and the subjective are not at all distinct from one another but are completely one and the same.,1798,2005,212,"['no', 'one', 'will', 'ever', 'explain', 'how', 'this', 'remarkable', 'transformation', 'takes', 'place', 'without', 'finding', 'point', 'where', 'the', 'objective', 'and', 'the', 'subjective', 'are', 'not', 'at', 'all', 'distinct', 'from', 'one', 'another', 'but', 'are', 'completely', 'one', 'and', 'the', 'same']", no one will ever explain how this remarkable transformation take place without find a point where the objective and the subjective be not at all distinct from one another but be completely one and the same .
The System Of Ethics,Fichte,german_idealism,저희 시스템은 그러한 지점을 설정한 다음 거기서부터 진행합니다.,our system establishes just such a point and then proceeds from there.,1798,2005,70,"['our', 'system', 'establishes', 'just', 'such', 'point', 'and', 'then', 'proceeds', 'from', 'there']", -PRON- system establish just such a point and then proceed from there .
The System Of Ethics,Fichte,german_idealism,문제의 요점은 'I 후드'입니다.,the point in question is 'i hood',1798,2005,33,"['the', 'point', 'in', 'question', 'is', 'hood']", the point in question be ' -PRON- hood '
The System Of Ethics,Fichte,german_idealism,"지능, 이성 또는 그 무엇이라고 부르든 상관없습니다.","ichheit intelligence, reason or whatever one wishes to call it.",1798,2005,63,"['ichheit', 'intelligence', 'reason', 'or', 'whatever', 'one', 'wishes', 'to', 'call', 'it']"," Ichheit intelligence , reason or whatever one wish to call -PRON- ."
The System Of Ethics,Fichte,german_idealism,이 절대적인 주체와 객체의 정체성은,this absolute identity of the subject and the object in the,1798,2005,59,"['this', 'absolute', 'identity', 'of', 'the', 'subject', 'and', 'the', 'object', 'in', 'the']", this absolute identity of the subject and the object in the
The System Of Ethics,Fichte,german_idealism,"추론만 할 수 있을 뿐, 실제 의식의 사실로 '즉시' 증명할 수는 없습니다.","i can only be inferred; it cannot be demonstrated, so to speak, 'immediately,' as a fact of actual consciousness.",1798,2005,113,"['can', 'only', 'be', 'inferred', 'it', 'cannot', 'be', 'demonstrated', 'so', 'to', 'speak', 'immediately', 'as', 'fact', 'of', 'actual', 'consciousness']"," -PRON- can only be infer ; -PRON- can not be demonstrate , so to speak , ' immediately , ' as a fact of actual consciousness ."
The System Of Ethics,Fichte,german_idealism,"실제 의식이 발생하는 순간, 그것이 우리 자신의 의식일지라도 주체와 객체의 분리가 이어집니다.","as soon as any actual consciousness occurs, even if it is only the consciousness of ourselves, the separation between subject and object ensues.",1798,2005,144,"['as', 'soon', 'as', 'any', 'actual', 'consciousness', 'occurs', 'even', 'if', 'it', 'is', 'only', 'the', 'consciousness', 'of', 'ourselves', 'the', 'separation', 'between', 'subject', 'and', 'object', 'ensues']"," as soon as any actual consciousness occur , even if -PRON- be only the consciousness of -PRON- , the separation between subject and object ensue ."
The System Of Ethics,Fichte,german_idealism,나는 의식하는 사람으로서 나 자신과 이 의식의 대상인 나를 구별하는 한에서만 나 자신을 의식합니다.,"i am conscious of myself only insofar as i distinguish myself, as the one who is conscious, from me, as the object of this consciousness.",1798,2005,137,"['am', 'conscious', 'of', 'myself', 'only', 'insofar', 'as', 'distinguish', 'myself', 'as', 'the', 'one', 'who', 'is', 'conscious', 'from', 'me', 'as', 'the', 'object', 'of', 'this', 'consciousness']"," -PRON- be conscious of -PRON- only insofar as -PRON- distinguish -PRON- , as the one who be conscious , from -PRON- , as the object of this consciousness ."
The System Of Ethics,Fichte,german_idealism,의식의 전체 메커니즘은 주관적인 것과 객관적인 것을 분리하는 다양한 측면과 이 둘의 통합에 달려 있습니다.,"the entire mechanism of consciousness rests on the various aspects of this separation of what is subjective from what is objective, and, in turn, on the unification of the two.",1798,2005,176,"['the', 'entire', 'mechanism', 'of', 'consciousness', 'rests', 'on', 'the', 'various', 'aspects', 'of', 'this', 'separation', 'of', 'what', 'is', 'subjective', 'from', 'what', 'is', 'objective', 'and', 'in', 'turn', 'on', 'the', 'unification', 'of', 'the', 'two']"," the entire mechanism of consciousness rest on the various aspect of this separation of what be subjective from what be objective , and , in turn , on the unification of the two ."
The System Of Ethics,Fichte,german_idealism,주관적인 것과 객관적인 것이 통합되거나 조화를 이루는 첫 번째 방법은 내가 인지에 관여할 때입니다.,"the first way what is subjective and what is objective are unified, or viewed as harmonizing, is when i engage in cognition.",1798,2005,124,"['the', 'first', 'way', 'what', 'is', 'subjective', 'and', 'what', 'is', 'objective', 'are', 'unified', 'or', 'viewed', 'as', 'harmonizing', 'is', 'when', 'engage', 'in', 'cognition']"," the first way what be subjective and what be objective be unify , or view as harmonize , be when -PRON- engage in cognition ."
The System Of Ethics,Fichte,german_idealism,"이 경우 주관적인 것은 객관적인 것에 따르고, 전자는 후자와 동의해야 합니다.","in this case, what is subjective follows from what is objective; the former is supposed to agree with the latter.",1798,2005,113,"['in', 'this', 'case', 'what', 'is', 'subjective', 'follows', 'from', 'what', 'is', 'objective', 'the', 'former', 'is', 'supposed', 'to', 'agree', 'with', 'the', 'latter']"," in this case , what be subjective follow from what be objective ; the former be suppose to agree with the latter ."
The System Of Ethics,Fichte,german_idealism,이론 철학은 이러한 조화에 대한 주장에 어떻게 도달할 수 있는지를 탐구합니다.,theoretical philosophy investigates how we arrive at the assertion of such a harmony.,1798,2005,85,"['theoretical', 'philosophy', 'investigates', 'how', 'we', 'arrive', 'at', 'the', 'assertion', 'of', 'such', 'harmony']", theoretical philosophy investigate how -PRON- arrive at the assertion of such a harmony .
The System Of Ethics,Fichte,german_idealism,주관적인 것과 객관적인 것이 통합되는 두 번째 방법은 내가 효과적으로 행동할 때입니다.,the second way what is subjective and what is objective are unified is when i act efficaciously ich wirke.,1798,2005,106,"['the', 'second', 'way', 'what', 'is', 'subjective', 'and', 'what', 'is', 'objective', 'are', 'unified', 'is', 'when', 'act', 'efficaciously', 'ich', 'wirke']", the second way what be subjective and what be objective be unified be when -PRON- act efficaciously ich wirke .
The System Of Ethics,Fichte,german_idealism,"이 경우 이 둘은 객관적인 것이 주관적인 것을 따르고, 존재는 나의 개념(최종 즈벡베그리프의 개념)에서 비롯되는 방식으로 조화를 이루는 것으로 간주됩니다.","in this case, the two are viewed as harmonizing in such a way that what is objective is supposed to follow from what is subjective; a being is supposed to result from my concept (the concept of an end zweckbegriff.",1798,2005,214,"['in', 'this', 'case', 'the', 'two', 'are', 'viewed', 'as', 'harmonizing', 'in', 'such', 'way', 'that', 'what', 'is', 'objective', 'is', 'supposed', 'to', 'follow', 'from', 'what', 'is', 'subjective', 'being', 'is', 'supposed', 'to', 'result', 'from', 'my', 'concept', 'the', 'concept', 'of', 'an', 'end', 'zweckbegriff']"," in this case , the two be view as harmonize in such a way that what be objective be suppose to follow from what be subjective ; a being be suppose to result from -PRON- concept ( the concept of an end Zweckbegriff ."
The System Of Ethics,Fichte,german_idealism,실천철학은 이러한 조화의 가정이 어디에서 비롯되었는지 그 기원을 탐구해야 합니다.,practical philosophy has to investigate the origin of the assumption of such a harmony.,1798,2005,87,"['practical', 'philosophy', 'has', 'to', 'investigate', 'the', 'origin', 'of', 'the', 'assumption', 'of', 'such', 'harmony']", practical philosophy have to investigate the origin of the assumption of such a harmony .
The System Of Ethics,Fichte,german_idealism,"지금까지는 이러한 질문 중 첫 번째 질문, 즉 우리가 어떻게 우리의 표현과 독립적으로 존재하는 것으로 추정되는 사물과의 대응을 주장할 수 있는지에 관한 질문만 제기되었습니다.","up until now only the first of these questions, the one concerning how we might come to assert the correspondence of our representations with things that supposedly exist independently of those representations, has been raised.",1798,2005,227,"['up', 'until', 'now', 'only', 'the', 'first', 'of', 'these', 'questions', 'the', 'one', 'concerning', 'how', 'we', 'might', 'come', 'to', 'assert', 'the', 'correspondence', 'of', 'our', 'representations', 'with', 'things', 'that', 'supposedly', 'exist', 'independently', 'of', 'those', 'representations', 'has', 'been', 'raised']"," up until now only the first of these question , the one concern how -PRON- may come to assert the correspondence of -PRON- representation with thing that supposedly exist independently of those representation , have be raise ."
The System Of Ethics,Fichte,german_idealism,"철학은 아직까지 두 번째 요점, 즉 우리의 개념 중 일부를 어떻게 하면 우리의 도움 없이도 존재하는 자연에 실제로 존재하는 것으로, 그리고 부분적으로는 다르스텔바로 제시될 수 있는 것으로 생각할 수 있는지에 대해서는 그다지 궁금해하지도 않았습니다.","philosophy has as yet not even so much as wondered about the second point, that is, about how it might be possible to think of some of our concepts as capable of being presented darstellbar and, in part, as actually presented in nature, which subsists without any help from us.",1798,2005,277,"['philosophy', 'has', 'as', 'yet', 'not', 'even', 'so', 'much', 'as', 'wondered', 'about', 'the', 'second', 'point', 'that', 'is', 'about', 'how', 'it', 'might', 'be', 'possible', 'to', 'think', 'of', 'some', 'of', 'our', 'concepts', 'as', 'capable', 'of', 'being', 'presented', 'darstellbar', 'and', 'in', 'part', 'as', 'actually', 'presented', 'in', 'nature', 'which', 'subsists', 'without', 'any', 'help', 'from', 'us']"," philosophy have as yet not even so much as wonder about the second point , that is , about how -PRON- may be possible to think of some of -PRON- concept as capable of be present darstellbar and , in part , as actually present in nature , which subsist without any help from -PRON- ."
The System Of Ethics,Fichte,german_idealism,사람들은 우리가 세상에 영향을 미칠 수 있다는 사실을 매우 자연스럽게 받아들이고 있습니다.,people have found it quite natural that we are able to have an effect upon the world.,1798,2005,85,"['people', 'have', 'found', 'it', 'quite', 'natural', 'that', 'we', 'are', 'able', 'to', 'have', 'an', 'effect', 'upon', 'the', 'world']", People have find -PRON- quite natural that -PRON- be able to have an effect upon the world .
The System Of Ethics,Fichte,german_idealism,"결국, 모두가 알다시피 우리가 항상 하는 일입니다.","that is, after all, what we do all the time, as everyone knows.",1798,2005,63,"['that', 'is', 'after', 'all', 'what', 'we', 'do', 'all', 'the', 'time', 'as', 'everyone', 'knows']"," that is , after all , what -PRON- do all the time , as everyone know ."
The System Of Ethics,Fichte,german_idealism,"이것은 의식의 사실이며, 그것으로 충분합니다.","this is a fact of consciousness, and that suffices.",1798,2005,51,"['this', 'is', 'fact', 'of', 'consciousness', 'and', 'that', 'suffices']"," this be a fact of consciousness , and that suffice ."
The System Of Ethics,Fichte,german_idealism,윤리 시텐레레는 실용적인 철학입니다.,ethics sittenlehre is practical philosophy.,1798,2005,43,"['ethics', 'sittenlehre', 'is', 'practical', 'philosophy']", Ethics Sittenlehre be practical philosophy .
The System Of Ethics,Fichte,german_idealism,"이론철학이 우리의 표상이 존재에 대응하는 필요적 사고의 체계를 제시해야 하는 것처럼, 실천철학은 존재가 우리의 표상에 대응하고 그것으로부터 따르는 필요적 사고의 체계를 철저하게 제시해야 합니다.","just as theoretical philosophy has to present that system of necessary thinking according to which our representations correspond to a being, so practical philosophy has to provide an exhaustive presentation of that system of necessary thinking according to which a being corresponds to and follows from our representations.",1798,2005,324,"['just', 'as', 'theoretical', 'philosophy', 'has', 'to', 'present', 'that', 'system', 'of', 'necessary', 'thinking', 'according', 'to', 'which', 'our', 'representations', 'correspond', 'to', 'being', 'so', 'practical', 'philosophy', 'has', 'to', 'provide', 'an', 'exhaustive', 'presentation', 'of', 'that', 'system', 'of', 'necessary', 'thinking', 'according', 'to', 'which', 'being', 'corresponds', 'to', 'and', 'follows', 'from', 'our', 'representations']"," just as theoretical philosophy have to present that system of necessary thinking accord to which -PRON- representation correspond to a being , so practical philosophy have to provide an exhaustive presentation of that system of necessary thinking accord to which a being correspond to and follow from -PRON- representation ."
The System Of Ethics,Fichte,german_idealism,따라서 방금 제기한 질문을 고려해야 합니다.,it therefore behooves us to consider the question just raised,1798,2005,61,"['it', 'therefore', 'behooves', 'us', 'to', 'consider', 'the', 'question', 'just', 'raised']", -PRON- therefore behooves -PRON- to consider the question just raise
The System Of Ethics,Fichte,german_idealism,"첫째, 우리가 어떻게 우리의 표상 중 일부를 존재의 근거로 삼게 되었는지를 보여주고, 둘째, 존재가 필연적으로 따라야만 하는 개념 체계의 구체적인 기원을 나타내기 위해서입니다.","and, first of all, to show how we ever come to take some of our representations to be the ground of a being, and second, to indicate the specific origin of that system of those of our concepts from which a being is simply supposed to follow necessarily.",1798,2005,253,"['and', 'first', 'of', 'all', 'to', 'show', 'how', 'we', 'ever', 'come', 'to', 'take', 'some', 'of', 'our', 'representations', 'to', 'be', 'the', 'ground', 'of', 'being', 'and', 'second', 'to', 'indicate', 'the', 'specific', 'origin', 'of', 'that', 'system', 'of', 'those', 'of', 'our', 'concepts', 'from', 'which', 'being', 'is', 'simply', 'supposed', 'to', 'follow', 'necessarily']"," and , first of all , to show how -PRON- ever come to take some of -PRON- representation to be the ground of a being , and second , to indicate the specific origin of that system of those of -PRON- concept from which a being be simply suppose to follow necessarily ."
Science Of Logic,Hegel,german_idealism,지금까지 '형이상학'이라고 불렸던 것은 말하자면 뿌리와 가지가 제거되어 과학의 대열에서 사라졌습니다.,"what was hitherto called 'metaphysics' has been, so to speak, extirpated root and branch, and has vanished from the ranks of the sciences.",1817,2010,138,"['what', 'was', 'hitherto', 'called', 'metaphysics', 'has', 'been', 'so', 'to', 'speak', 'extirpated', 'root', 'and', 'branch', 'and', 'has', 'vanished', 'from', 'the', 'ranks', 'of', 'the', 'sciences']"," what be hitherto call ' metaphysic ' have be , so to speak , extirpate root and branch , and have vanish from the rank of the science ."
Science Of Logic,Hegel,german_idealism,"과거의 존재론, 합리적 심리학, 우주론, 심지어는 과거의 자연신학에 대한 목소리는 여전히 어디에서 들리거나 어디에서 들리도록 허용됩니까?","where are the voices still to be heard of the ontology of former times, of the rational psychology, the cosmology, or indeed, even of the natural theology of the past, or where are they allowed to be heard?",1817,2010,206,"['where', 'are', 'the', 'voices', 'still', 'to', 'be', 'heard', 'of', 'the', 'ontology', 'of', 'former', 'times', 'of', 'the', 'rational', 'psychology', 'the', 'cosmology', 'or', 'indeed', 'even', 'of', 'the', 'natural', 'theology', 'of', 'the', 'past', 'or', 'where', 'are', 'they', 'allowed', 'to', 'be', 'heard']"," where be the voice still to be hear of the ontology of former time , of the rational psychology , the cosmology , or indeed , even of the natural theology of the past , or where be -PRON- allow to be hear ?"
Science Of Logic,Hegel,german_idealism,"예를 들어, 영혼의 비물질성, 기계적이고 최종적인 원인에 대한 탐구에서 여전히 관심이 있는 분야는 어디일까요?","inquiries, for instance, into the immateriality of the soul, into mechanical and final causes where is interest in them still to be found?",1817,2010,138,"['inquiries', 'for', 'instance', 'into', 'the', 'immateriality', 'of', 'the', 'soul', 'into', 'mechanical', 'and', 'final', 'causes', 'where', 'is', 'interest', 'in', 'them', 'still', 'to', 'be', 'found']"," inquiry , for instance , into the immateriality of the soul , into mechanical and final cause where be interest in -PRON- still to be find ?"
Science Of Logic,Hegel,german_idealism,하나님의 존재에 대한 이전의 증거들조차도 역사적 관심이나 교화 및 정신 고양의 목적으로만 인용됩니다.,"even the former proofs of god's existence are cited only out of historical interest, or for the purpose of edification and the uplifting of the mind.",1817,2010,149,"['even', 'the', 'former', 'proofs', 'of', 'god', 'existence', 'are', 'cited', 'only', 'out', 'of', 'historical', 'interest', 'or', 'for', 'the', 'purpose', 'of', 'edification', 'and', 'the', 'uplifting', 'of', 'the', 'mind']"," even the former proof of God 's existence be cite only out of historical interest , or for the purpose of edification and the uplifting of the mind ."
Science Of Logic,Hegel,german_idealism,"사실 이전 형이상학의 내용이나 형식, 또는 둘 다에 대한 관심은 사라졌습니다.","the fact is that interest, whether in the content or in the form of the former metaphysics, or in both together, has been lost.",1817,2010,127,"['the', 'fact', 'is', 'that', 'interest', 'whether', 'in', 'the', 'content', 'or', 'in', 'the', 'form', 'of', 'the', 'former', 'metaphysics', 'or', 'in', 'both', 'together', 'has', 'been', 'lost']"," the fact be that interest , whether in the content or in the form of the former metaphysic , or in both together , have be lose ."
Science Of Logic,Hegel,german_idealism,"예를 들어, 한 민족이 헌법, 신념, 도덕적 관습 및 미덕에 무관심 해지면 놀라운 것처럼, 정신이 순수한 본질에 관여 할 때 형이상학을 잃을 때 놀라운 것처럼 놀랍습니다.","remarkable as it is if a people has become indifferent, for instance, to its constitutional law, to its convictions, its moral customs and virtues, just as remarkable it is when a people loses its metaphysics when the spirit engaged with its pure essence",1817,2010,254,"['remarkable', 'as', 'it', 'is', 'if', 'people', 'has', 'become', 'indifferent', 'for', 'instance', 'to', 'its', 'constitutional', 'law', 'to', 'its', 'convictions', 'its', 'moral', 'customs', 'and', 'virtues', 'just', 'as', 'remarkable', 'it', 'is', 'when', 'people', 'loses', 'its', 'metaphysics', 'when', 'the', 'spirit', 'engaged', 'with', 'its', 'pure', 'essence']"," remarkable as -PRON- be if a people have become indifferent , for instance , to -PRON- constitutional law , to -PRON- conviction , -PRON- moral custom and virtue , just as remarkable -PRON- be when a people lose -PRON- metaphysic when the spirit engage with -PRON- pure essence"
Science Of Logic,Hegel,german_idealism,는 더 이상 실제 존재감이 없습니다.,no longer has any real presence in its life.,1817,2010,44,"['no', 'longer', 'has', 'any', 'real', 'presence', 'in', 'its', 'life']", no longer have any real presence in -PRON- life .
Science Of Logic,Hegel,german_idealism,이해가 경험 위로 치솟는 것을 허용해서는 안된다는 칸트 철학의 이국적인 가르침은 인식 능력이 그 자체로 아무것도 낳지 않는 이론적 이유가 될 수 있다는 것을 의미합니다.,"the exoteric teaching of the kantian philosophy that the understanding ought not to be allowed to soar above experience, lest the cognitive faculty become a theoretical reason that by itself would beget nothing but",1817,2010,214,"['the', 'exoteric', 'teaching', 'of', 'the', 'kantian', 'philosophy', 'that', 'the', 'understanding', 'ought', 'not', 'to', 'be', 'allowed', 'to', 'soar', 'above', 'experience', 'lest', 'the', 'cognitive', 'faculty', 'become', 'theoretical', 'reason', 'that', 'by', 'itself', 'would', 'beget', 'nothing', 'but']"," the exoteric teaching of the kantian philosophy that the understanding ought not to be allow to soar above experience , lest the cognitive faculty become a theoretical reason that by -PRON- would beget nothing but"
Science Of Logic,Hegel,german_idealism,이것이 과학 진영에서 나온 명분이었습니다.,this was the justification coming from the scientific camp for.,1817,2010,63,"['this', 'was', 'the', 'justification', 'coming', 'from', 'the', 'scientific', 'camp', 'for']", this be the justification come from the scientific camp for .
Science Of Logic,Hegel,german_idealism,사변적인 생각을 버립니다.,renouncing speculative thought.,1817,2010,31,"['renouncing', 'speculative', 'thought']", renounce speculative thought .
Science Of Logic,Hegel,german_idealism,"이 대중적인 교리를 뒷받침하기 위해 당시의 긴박한 상황은 지식 경험의 방식에서와 마찬가지로 공적 및 사적 생활의 기술을 위해서는 운동과 실용 교육이 필수적이라는 즉각적인 요구에주의를 기울여야한다는 현대 교육학의 경고의 외침이 추가되었습니다,","in support of this popular doctrine there was added the cry of alarm of modern pedagogy, that the pressing situation of the time called for attention to immediate needs that just as in the ways of knowledge experience is first, so for skill in public and private life, exercise and practical education are the essential,",1817,2010,320,"['in', 'support', 'of', 'this', 'popular', 'doctrine', 'there', 'was', 'added', 'the', 'cry', 'of', 'alarm', 'of', 'modern', 'pedagogy', 'that', 'the', 'pressing', 'situation', 'of', 'the', 'time', 'called', 'for', 'attention', 'to', 'immediate', 'needs', 'that', 'just', 'as', 'in', 'the', 'ways', 'of', 'knowledge', 'experience', 'is', 'first', 'so', 'for', 'skill', 'in', 'public', 'and', 'private', 'life', 'exercise', 'and', 'practical', 'education', 'are', 'the', 'essential']"," in support of this popular doctrine there be add the cry of alarm of modern pedagogy , that the press situation of the time call for attention to immediate need that just as in the way of knowledge experience be first , so for skill in public and private life , exercise and practical education be the essential ,"
