title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
Critique Of Pure Reason,Kant,german_idealism,"On this account, I avail myself of the only means within my capacity to show my gratitude for the gracious trust with which your Excellency honors me, as though that could con tribute something to this aim.","on this account, i avail myself of the only means within my capacity to show my gratitude for the gracious trust with which your excellency honors me, as though that could con tribute something to this aim.",1781,1998,206,"['on', 'this', 'account', 'avail', 'myself', 'of', 'the', 'only', 'means', 'within', 'my', 'capacity', 'to', 'show', 'my', 'gratitude', 'for', 'the', 'gracious', 'trust', 'with', 'which', 'your', 'excellency', 'honors', 'me', 'as', 'though', 'that', 'could', 'con', 'tribute', 'something', 'to', 'this', 'aim']"," on this account , -PRON- avail -PRON- of the only mean within -PRON- capacity to show -PRON- gratitude for the gracious trust with which -PRON- Excellency honor -PRON- , as though that could con tribute something to this aim ."
Critique Of Pure Reason,Kant,german_idealism,vertrautere Verhiiltuis,vertrautere verhiiltuis,1781,1998,23,"['vertrautere', 'verhiiltuis']", vertrautere Verhiiltuis
Critique Of Pure Reason,Kant,german_idealism,"a, I A Vll Human reason has the peculiar fate in one species of its cognitions that it is burdened with questions which it cannot dismiss, since they are given to it as problemsb by the nature of reason itself, but which it also cannot answer, since they transcend every capacity of human reason.","a, i a vll human reason has the peculiar fate in one species of its cognitions that it is burdened with questions which it cannot dismiss, since they are given to it as problemsb by the nature of reason itself, but which it also cannot answer, since they transcend every capacity of human reason.",1781,1998,296,"['vll', 'human', 'reason', 'has', 'the', 'peculiar', 'fate', 'in', 'one', 'species', 'of', 'its', 'cognitions', 'that', 'it', 'is', 'burdened', 'with', 'questions', 'which', 'it', 'cannot', 'dismiss', 'since', 'they', 'are', 'given', 'to', 'it', 'as', 'problemsb', 'by', 'the', 'nature', 'of', 'reason', 'itself', 'but', 'which', 'it', 'also', 'cannot', 'answer', 'since', 'they', 'transcend', 'every', 'capacity', 'of', 'human', 'reason']"," a , -PRON- a Vll human reason have the peculiar fate in one specie of -PRON- cognition that -PRON- be burden with question which -PRON- can not dismiss , since -PRON- be give to -PRON- as problemsb by the nature of reason -PRON- , but which -PRON- also can not answer , since -PRON- transcend every capacity of human reason ."
Critique Of Pure Reason,Kant,german_idealism,Reason falls into this perplexity through no fault of its own.,reason falls into this perplexity through no fault of its own.,1781,1998,62,"['reason', 'falls', 'into', 'this', 'perplexity', 'through', 'no', 'fault', 'of', 'its', 'own']", reason fall into this perplexity through no fault of -PRON- own .
Critique Of Pure Reason,Kant,german_idealism,It begins from principles whose use is unavoidable in the course of experience and at the same time sufficiently warranted by it.,it begins from principles whose use is unavoidable in the course of experience and at the same time sufficiently warranted by it.,1781,1998,129,"['it', 'begins', 'from', 'principles', 'whose', 'use', 'is', 'unavoidable', 'in', 'the', 'course', 'of', 'experience', 'and', 'at', 'the', 'same', 'time', 'sufficiently', 'warranted', 'by', 'it']", -PRON- begin from principle whose use be unavoidable in the course of experience and at the same time sufficiently warrant by -PRON- .
Critique Of Pure Reason,Kant,german_idealism,"With these principles it rises (as its nature also requires) ever higher, to more remote conditions.","with these principles it rises (as its nature also requires) ever higher, to more remote conditions.",1781,1998,100,"['with', 'these', 'principles', 'it', 'rises', 'as', 'its', 'nature', 'also', 'requires', 'ever', 'higher', 'to', 'more', 'remote', 'conditions']"," with these principle -PRON- rise ( as -PRON- nature also require ) ever higher , to more remote condition ."
Critique Of Pure Reason,Kant,german_idealism,"But since it becomes aware in this way that its business must al ways remain incomplete because the questions never cease, reason sees itself necessitated to take refuge in principles that overstep all possible use in experience, and yet seem so unsuspicious that even ordinary common sense agrees with them.","but since it becomes aware in this way that its business must al ways remain incomplete because the questions never cease, reason sees itself necessitated to take refuge in principles that overstep all possible use in experience, and yet seem so unsuspicious that even ordinary common sense agrees with them.",1781,1998,308,"['but', 'since', 'it', 'becomes', 'aware', 'in', 'this', 'way', 'that', 'its', 'business', 'must', 'al', 'ways', 'remain', 'incomplete', 'because', 'the', 'questions', 'never', 'cease', 'reason', 'sees', 'itself', 'necessitated', 'to', 'take', 'refuge', 'in', 'principles', 'that', 'overstep', 'all', 'possible', 'use', 'in', 'experience', 'and', 'yet', 'seem', 'so', 'unsuspicious', 'that', 'even', 'ordinary', 'common', 'sense', 'agrees', 'with', 'them']"," but since -PRON- become aware in this way that -PRON- business must al way remain incomplete because the question never cease , reason see -PRON- necessitate to take refuge in principle that overstep all possible use in experience , and yet seem so unsuspicious that even ordinary common sense agree with -PRON- ."
Critique Of Pure Reason,Kant,german_idealism,"But it thereby falls into obscurity and contradictions, from which it can indeed surmise that it must some where be proceeding on the ground of hidden errors; but it cannot dis cover them, for the principles on which it is proceeding, since they surpass the bounds of all experience, no longer recognize any touch stone of experience.","but it thereby falls into obscurity and contradictions, from which it can indeed surmise that it must some where be proceeding on the ground of hidden errors; but it cannot dis cover them, for the principles on which it is proceeding, since they surpass the bounds of all experience, no longer recognize any touch stone of experience.",1781,1998,334,"['but', 'it', 'thereby', 'falls', 'into', 'obscurity', 'and', 'contradictions', 'from', 'which', 'it', 'can', 'indeed', 'surmise', 'that', 'it', 'must', 'some', 'where', 'be', 'proceeding', 'on', 'the', 'ground', 'of', 'hidden', 'errors', 'but', 'it', 'cannot', 'dis', 'cover', 'them', 'for', 'the', 'principles', 'on', 'which', 'it', 'is', 'proceeding', 'since', 'they', 'surpass', 'the', 'bounds', 'of', 'all', 'experience', 'no', 'longer', 'recognize', 'any', 'touch', 'stone', 'of', 'experience']"," but -PRON- thereby fall into obscurity and contradiction , from which -PRON- can indeed surmise that -PRON- must some where be proceed on the ground of hide error ; but -PRON- can not dis cover -PRON- , for the principle on which -PRON- be proceed , since -PRON- surpass the bound of all experience , no longer recognize any touch stone of experience ."
Critique Of Pure Reason,Kant,german_idealism,The battlefield of these endless controversies is called metaphysics.,the battlefield of these endless controversies is called metaphysics.,1781,1998,69,"['the', 'battlefield', 'of', 'these', 'endless', 'controversies', 'is', 'called', 'metaphysics']", the battlefield of these endless controversy be call metaphysic .
Critique Of Pure Reason,Kant,german_idealism,"There was a time when metaphysics was called the queen of all the sciences, and if the will be taken for the deed, it deserved this title of honor, on account of the preeminent importance of its object.","there was a time when metaphysics was called the queen of all the sciences, and if the will be taken for the deed, it deserved this title of honor, on account of the preeminent importance of its object.",1781,1998,202,"['there', 'was', 'time', 'when', 'metaphysics', 'was', 'called', 'the', 'queen', 'of', 'all', 'the', 'sciences', 'and', 'if', 'the', 'will', 'be', 'taken', 'for', 'the', 'deed', 'it', 'deserved', 'this', 'title', 'of', 'honor', 'on', 'account', 'of', 'the', 'preeminent', 'importance', 'of', 'its', 'object']"," there be a time when metaphysic be call the queen of all the science , and if the will be take for the deed , -PRON- deserve this title of honor , on account of the preeminent importance of -PRON- object ."
Critique Of Pure Reason,Kant,german_idealism,"Now, in accordance with the fashion of the age, the queen proves despised on all sides; and the matron, outcast and forsaken, mourns like Hecuba: Modo maxima rerum, tot generis natisque potens nunc trahor exul, inops Ovid, Metamorphoses.","now, in accordance with the fashion of the age, the queen proves despised on all sides; and the matron, outcast and forsaken, mourns like hecuba: modo maxima rerum, tot generis natisque potens nunc trahor exul, inops ovid, metamorphoses.",1781,1998,237,"['now', 'in', 'accordance', 'with', 'the', 'fashion', 'of', 'the', 'age', 'the', 'queen', 'proves', 'despised', 'on', 'all', 'sides', 'and', 'the', 'matron', 'outcast', 'and', 'forsaken', 'mourns', 'like', 'hecuba', 'modo', 'maxima', 'rerum', 'tot', 'generis', 'natisque', 'potens', 'nunc', 'trahor', 'exul', 'inops', 'ovid', 'metamorphoses']"," now , in accordance with the fashion of the age , the queen prove despise on all side ; and the matron , outcast and forsake , mourn like Hecuba : Modo maxima rerum , tot generis natisque potens nunc trahor exul , inops Ovid , Metamorphoses ."
Critique Of Pure Reason,Kant,german_idealism,"In the beginning, under the administration of the dogmatists, her rule was despotic.","in the beginning, under the administration of the dogmatists, her rule was despotic.",1781,1998,84,"['in', 'the', 'beginning', 'under', 'the', 'administration', 'of', 'the', 'dogmatists', 'her', 'rule', 'was', 'despotic']"," in the beginning , under the administration of the dogmatist , -PRON- rule be despotic ."
Critique Of Pure Reason,Kant,german_idealism,"Yet because her legislation still retained traces of an cient barbarism, this rule gradually degenerated through internal wars into complete anarchy; and the skeptics, a kind of nomads who abhor all permanent cultivation of the soil, shattered civil unity from time to a As in the first edition.","yet because her legislation still retained traces of an cient barbarism, this rule gradually degenerated through internal wars into complete anarchy; and the skeptics, a kind of nomads who abhor all permanent cultivation of the soil, shattered civil unity from time to a as in the first edition.",1781,1998,295,"['yet', 'because', 'her', 'legislation', 'still', 'retained', 'traces', 'of', 'an', 'cient', 'barbarism', 'this', 'rule', 'gradually', 'degenerated', 'through', 'internal', 'wars', 'into', 'complete', 'anarchy', 'and', 'the', 'skeptics', 'kind', 'of', 'nomads', 'who', 'abhor', 'all', 'permanent', 'cultivation', 'of', 'the', 'soil', 'shattered', 'civil', 'unity', 'from', 'time', 'to', 'as', 'in', 'the', 'first', 'edition']"," yet because -PRON- legislation still retain trace of an cient barbarism , this rule gradually degenerate through internal war into complete anarchy ; and the skeptic , a kind of nomad who abhor all permanent cultivation of the soil , shatter civil unity from time to a as in the first edition ."
Critique Of Pure Reason,Kant,german_idealism,"Kant wrote a new preface for the second edition, given below.","kant wrote a new preface for the second edition, given below.",1781,1998,61,"['kant', 'wrote', 'new', 'preface', 'for', 'the', 'second', 'edition', 'given', 'below']"," Kant write a new preface for the second edition , give below ."
Critique Of Pure Reason,Kant,german_idealism,aufgegeben Vermiigen Greatest of all by race and birth,aufgegeben vermiigen greatest of all by race and birth,1781,1998,54,"['aufgegeben', 'vermiigen', 'greatest', 'of', 'all', 'by', 'race', 'and', 'birth']", aufgegeben Vermiigen Greatest of all by race and birth
The System Of Ethics,Fichte,german_idealism,"I will begin by characterizing the task of philosophy as that of answering the following, familiar question: how can something objective ever become something subjective; how can a being for itself ever become something represented","i will begin by characterizing the task of philosophy as that of answering the following, familiar question: how can something objective ever become something subjective; how can a being for itself ever become something represented",1798,2005,231,"['will', 'begin', 'by', 'characterizing', 'the', 'task', 'of', 'philosophy', 'as', 'that', 'of', 'answering', 'the', 'following', 'familiar', 'question', 'how', 'can', 'something', 'objective', 'ever', 'become', 'something', 'subjective', 'how', 'can', 'being', 'for', 'itself', 'ever', 'become', 'something', 'represented']"," -PRON- will begin by characterize the task of philosophy as that of answer the follow , familiar question : how can something objective ever become something subjective ; how can a being for -PRON- ever become something represent"
The System Of Ethics,Fichte,german_idealism,No one will ever explain how this remarkable transformation takes place without finding a point where the objective and the subjective are not at all distinct from one another but are completely one and the same.,no one will ever explain how this remarkable transformation takes place without finding a point where the objective and the subjective are not at all distinct from one another but are completely one and the same.,1798,2005,212,"['no', 'one', 'will', 'ever', 'explain', 'how', 'this', 'remarkable', 'transformation', 'takes', 'place', 'without', 'finding', 'point', 'where', 'the', 'objective', 'and', 'the', 'subjective', 'are', 'not', 'at', 'all', 'distinct', 'from', 'one', 'another', 'but', 'are', 'completely', 'one', 'and', 'the', 'same']", no one will ever explain how this remarkable transformation take place without find a point where the objective and the subjective be not at all distinct from one another but be completely one and the same .
The System Of Ethics,Fichte,german_idealism,Our system establishes just such a point and then proceeds from there.,our system establishes just such a point and then proceeds from there.,1798,2005,70,"['our', 'system', 'establishes', 'just', 'such', 'point', 'and', 'then', 'proceeds', 'from', 'there']", -PRON- system establish just such a point and then proceed from there .
The System Of Ethics,Fichte,german_idealism,The point in question is 'I hood',the point in question is 'i hood',1798,2005,33,"['the', 'point', 'in', 'question', 'is', 'hood']", the point in question be ' -PRON- hood '
The System Of Ethics,Fichte,german_idealism,"Ichheit intelligence, reason or whatever one wishes to call it.","ichheit intelligence, reason or whatever one wishes to call it.",1798,2005,63,"['ichheit', 'intelligence', 'reason', 'or', 'whatever', 'one', 'wishes', 'to', 'call', 'it']"," Ichheit intelligence , reason or whatever one wish to call -PRON- ."
The System Of Ethics,Fichte,german_idealism,This absolute identity of the subject and the object in the,this absolute identity of the subject and the object in the,1798,2005,59,"['this', 'absolute', 'identity', 'of', 'the', 'subject', 'and', 'the', 'object', 'in', 'the']", this absolute identity of the subject and the object in the
The System Of Ethics,Fichte,german_idealism,"I can only be inferred; it cannot be demonstrated, so to speak, 'immediately,' as a fact of actual consciousness.","i can only be inferred; it cannot be demonstrated, so to speak, 'immediately,' as a fact of actual consciousness.",1798,2005,113,"['can', 'only', 'be', 'inferred', 'it', 'cannot', 'be', 'demonstrated', 'so', 'to', 'speak', 'immediately', 'as', 'fact', 'of', 'actual', 'consciousness']"," -PRON- can only be infer ; -PRON- can not be demonstrate , so to speak , ' immediately , ' as a fact of actual consciousness ."
The System Of Ethics,Fichte,german_idealism,"As soon as any actual consciousness occurs, even if it is only the consciousness of ourselves, the separation between subject and object ensues.","as soon as any actual consciousness occurs, even if it is only the consciousness of ourselves, the separation between subject and object ensues.",1798,2005,144,"['as', 'soon', 'as', 'any', 'actual', 'consciousness', 'occurs', 'even', 'if', 'it', 'is', 'only', 'the', 'consciousness', 'of', 'ourselves', 'the', 'separation', 'between', 'subject', 'and', 'object', 'ensues']"," as soon as any actual consciousness occur , even if -PRON- be only the consciousness of -PRON- , the separation between subject and object ensue ."
The System Of Ethics,Fichte,german_idealism,"I am conscious of myself only insofar as I distinguish myself, as the one who is conscious, from me, as the object of this consciousness.","i am conscious of myself only insofar as i distinguish myself, as the one who is conscious, from me, as the object of this consciousness.",1798,2005,137,"['am', 'conscious', 'of', 'myself', 'only', 'insofar', 'as', 'distinguish', 'myself', 'as', 'the', 'one', 'who', 'is', 'conscious', 'from', 'me', 'as', 'the', 'object', 'of', 'this', 'consciousness']"," -PRON- be conscious of -PRON- only insofar as -PRON- distinguish -PRON- , as the one who be conscious , from -PRON- , as the object of this consciousness ."
The System Of Ethics,Fichte,german_idealism,"The entire mechanism of consciousness rests on the various aspects of this separation of what is subjective from what is objective, and, in turn, on the unification of the two.","the entire mechanism of consciousness rests on the various aspects of this separation of what is subjective from what is objective, and, in turn, on the unification of the two.",1798,2005,176,"['the', 'entire', 'mechanism', 'of', 'consciousness', 'rests', 'on', 'the', 'various', 'aspects', 'of', 'this', 'separation', 'of', 'what', 'is', 'subjective', 'from', 'what', 'is', 'objective', 'and', 'in', 'turn', 'on', 'the', 'unification', 'of', 'the', 'two']"," the entire mechanism of consciousness rest on the various aspect of this separation of what be subjective from what be objective , and , in turn , on the unification of the two ."
The System Of Ethics,Fichte,german_idealism,"The first way what is subjective and what is objective are unified, or viewed as harmonizing, is when I engage in cognition.","the first way what is subjective and what is objective are unified, or viewed as harmonizing, is when i engage in cognition.",1798,2005,124,"['the', 'first', 'way', 'what', 'is', 'subjective', 'and', 'what', 'is', 'objective', 'are', 'unified', 'or', 'viewed', 'as', 'harmonizing', 'is', 'when', 'engage', 'in', 'cognition']"," the first way what be subjective and what be objective be unify , or view as harmonize , be when -PRON- engage in cognition ."
The System Of Ethics,Fichte,german_idealism,"In this case, what is subjective follows from what is objective; the former is supposed to agree with the latter.","in this case, what is subjective follows from what is objective; the former is supposed to agree with the latter.",1798,2005,113,"['in', 'this', 'case', 'what', 'is', 'subjective', 'follows', 'from', 'what', 'is', 'objective', 'the', 'former', 'is', 'supposed', 'to', 'agree', 'with', 'the', 'latter']"," in this case , what be subjective follow from what be objective ; the former be suppose to agree with the latter ."
The System Of Ethics,Fichte,german_idealism,Theoretical philosophy investigates how we arrive at the assertion of such a harmony.,theoretical philosophy investigates how we arrive at the assertion of such a harmony.,1798,2005,85,"['theoretical', 'philosophy', 'investigates', 'how', 'we', 'arrive', 'at', 'the', 'assertion', 'of', 'such', 'harmony']", theoretical philosophy investigate how -PRON- arrive at the assertion of such a harmony .
The System Of Ethics,Fichte,german_idealism,The second way what is subjective and what is objective are unified is when I act efficaciously ich wirke.,the second way what is subjective and what is objective are unified is when i act efficaciously ich wirke.,1798,2005,106,"['the', 'second', 'way', 'what', 'is', 'subjective', 'and', 'what', 'is', 'objective', 'are', 'unified', 'is', 'when', 'act', 'efficaciously', 'ich', 'wirke']", the second way what be subjective and what be objective be unified be when -PRON- act efficaciously ich wirke .
The System Of Ethics,Fichte,german_idealism,"In this case, the two are viewed as harmonizing in such a way that what is objective is supposed to follow from what is subjective; a being is supposed to result from my concept (the concept of an end Zweckbegriff.","in this case, the two are viewed as harmonizing in such a way that what is objective is supposed to follow from what is subjective; a being is supposed to result from my concept (the concept of an end zweckbegriff.",1798,2005,214,"['in', 'this', 'case', 'the', 'two', 'are', 'viewed', 'as', 'harmonizing', 'in', 'such', 'way', 'that', 'what', 'is', 'objective', 'is', 'supposed', 'to', 'follow', 'from', 'what', 'is', 'subjective', 'being', 'is', 'supposed', 'to', 'result', 'from', 'my', 'concept', 'the', 'concept', 'of', 'an', 'end', 'zweckbegriff']"," in this case , the two be view as harmonize in such a way that what be objective be suppose to follow from what be subjective ; a being be suppose to result from -PRON- concept ( the concept of an end Zweckbegriff ."
The System Of Ethics,Fichte,german_idealism,Practical philosophy has to investigate the origin of the assumption of such a harmony.,practical philosophy has to investigate the origin of the assumption of such a harmony.,1798,2005,87,"['practical', 'philosophy', 'has', 'to', 'investigate', 'the', 'origin', 'of', 'the', 'assumption', 'of', 'such', 'harmony']", practical philosophy have to investigate the origin of the assumption of such a harmony .
The System Of Ethics,Fichte,german_idealism,"Up until now only the first of these questions, the one concerning how we might come to assert the correspondence of our representations with things that supposedly exist independently of those representations, has been raised.","up until now only the first of these questions, the one concerning how we might come to assert the correspondence of our representations with things that supposedly exist independently of those representations, has been raised.",1798,2005,227,"['up', 'until', 'now', 'only', 'the', 'first', 'of', 'these', 'questions', 'the', 'one', 'concerning', 'how', 'we', 'might', 'come', 'to', 'assert', 'the', 'correspondence', 'of', 'our', 'representations', 'with', 'things', 'that', 'supposedly', 'exist', 'independently', 'of', 'those', 'representations', 'has', 'been', 'raised']"," up until now only the first of these question , the one concern how -PRON- may come to assert the correspondence of -PRON- representation with thing that supposedly exist independently of those representation , have be raise ."
The System Of Ethics,Fichte,german_idealism,"Philosophy has as yet not even so much as wondered about the second point, that is, about how it might be possible to think of some of our concepts as capable of being presented darstellbar and, in part, as actually presented in nature, which subsists without any help from us.","philosophy has as yet not even so much as wondered about the second point, that is, about how it might be possible to think of some of our concepts as capable of being presented darstellbar and, in part, as actually presented in nature, which subsists without any help from us.",1798,2005,277,"['philosophy', 'has', 'as', 'yet', 'not', 'even', 'so', 'much', 'as', 'wondered', 'about', 'the', 'second', 'point', 'that', 'is', 'about', 'how', 'it', 'might', 'be', 'possible', 'to', 'think', 'of', 'some', 'of', 'our', 'concepts', 'as', 'capable', 'of', 'being', 'presented', 'darstellbar', 'and', 'in', 'part', 'as', 'actually', 'presented', 'in', 'nature', 'which', 'subsists', 'without', 'any', 'help', 'from', 'us']"," philosophy have as yet not even so much as wonder about the second point , that is , about how -PRON- may be possible to think of some of -PRON- concept as capable of be present darstellbar and , in part , as actually present in nature , which subsist without any help from -PRON- ."
The System Of Ethics,Fichte,german_idealism,People have found it quite natural that we are able to have an effect upon the world.,people have found it quite natural that we are able to have an effect upon the world.,1798,2005,85,"['people', 'have', 'found', 'it', 'quite', 'natural', 'that', 'we', 'are', 'able', 'to', 'have', 'an', 'effect', 'upon', 'the', 'world']", People have find -PRON- quite natural that -PRON- be able to have an effect upon the world .
The System Of Ethics,Fichte,german_idealism,"That is, after all, what we do all the time, as everyone knows.","that is, after all, what we do all the time, as everyone knows.",1798,2005,63,"['that', 'is', 'after', 'all', 'what', 'we', 'do', 'all', 'the', 'time', 'as', 'everyone', 'knows']"," that is , after all , what -PRON- do all the time , as everyone know ."
The System Of Ethics,Fichte,german_idealism,"This is a fact of consciousness, and that suffices.","this is a fact of consciousness, and that suffices.",1798,2005,51,"['this', 'is', 'fact', 'of', 'consciousness', 'and', 'that', 'suffices']"," this be a fact of consciousness , and that suffice ."
The System Of Ethics,Fichte,german_idealism,Ethics Sittenlehre is practical philosophy.,ethics sittenlehre is practical philosophy.,1798,2005,43,"['ethics', 'sittenlehre', 'is', 'practical', 'philosophy']", Ethics Sittenlehre be practical philosophy .
The System Of Ethics,Fichte,german_idealism,"Just as theoretical philosophy has to present that system of necessary thinking according to which our representations correspond to a being, so practical philosophy has to provide an exhaustive presentation of that system of necessary thinking according to which a being corresponds to and follows from our representations.","just as theoretical philosophy has to present that system of necessary thinking according to which our representations correspond to a being, so practical philosophy has to provide an exhaustive presentation of that system of necessary thinking according to which a being corresponds to and follows from our representations.",1798,2005,324,"['just', 'as', 'theoretical', 'philosophy', 'has', 'to', 'present', 'that', 'system', 'of', 'necessary', 'thinking', 'according', 'to', 'which', 'our', 'representations', 'correspond', 'to', 'being', 'so', 'practical', 'philosophy', 'has', 'to', 'provide', 'an', 'exhaustive', 'presentation', 'of', 'that', 'system', 'of', 'necessary', 'thinking', 'according', 'to', 'which', 'being', 'corresponds', 'to', 'and', 'follows', 'from', 'our', 'representations']"," just as theoretical philosophy have to present that system of necessary thinking accord to which -PRON- representation correspond to a being , so practical philosophy have to provide an exhaustive presentation of that system of necessary thinking accord to which a being correspond to and follow from -PRON- representation ."
The System Of Ethics,Fichte,german_idealism,It therefore behooves us to consider the question just raised,it therefore behooves us to consider the question just raised,1798,2005,61,"['it', 'therefore', 'behooves', 'us', 'to', 'consider', 'the', 'question', 'just', 'raised']", -PRON- therefore behooves -PRON- to consider the question just raise
The System Of Ethics,Fichte,german_idealism,"and, first of all, to show how we ever come to take some of our representations to be the ground of a being, and second, to indicate the specific origin of that system of those of our concepts from which a being is simply supposed to follow necessarily.","and, first of all, to show how we ever come to take some of our representations to be the ground of a being, and second, to indicate the specific origin of that system of those of our concepts from which a being is simply supposed to follow necessarily.",1798,2005,253,"['and', 'first', 'of', 'all', 'to', 'show', 'how', 'we', 'ever', 'come', 'to', 'take', 'some', 'of', 'our', 'representations', 'to', 'be', 'the', 'ground', 'of', 'being', 'and', 'second', 'to', 'indicate', 'the', 'specific', 'origin', 'of', 'that', 'system', 'of', 'those', 'of', 'our', 'concepts', 'from', 'which', 'being', 'is', 'simply', 'supposed', 'to', 'follow', 'necessarily']"," and , first of all , to show how -PRON- ever come to take some of -PRON- representation to be the ground of a being , and second , to indicate the specific origin of that system of those of -PRON- concept from which a being be simply suppose to follow necessarily ."
Science Of Logic,Hegel,german_idealism,"What was hitherto called 'metaphysics' has been, so to speak, extirpated root and branch, and has vanished from the ranks of the sciences.","what was hitherto called 'metaphysics' has been, so to speak, extirpated root and branch, and has vanished from the ranks of the sciences.",1817,2010,138,"['what', 'was', 'hitherto', 'called', 'metaphysics', 'has', 'been', 'so', 'to', 'speak', 'extirpated', 'root', 'and', 'branch', 'and', 'has', 'vanished', 'from', 'the', 'ranks', 'of', 'the', 'sciences']"," what be hitherto call ' metaphysic ' have be , so to speak , extirpate root and branch , and have vanish from the rank of the science ."
Science Of Logic,Hegel,german_idealism,"Where are the voices still to be heard of the ontology of former times, of the rational psychology, the cosmology, or indeed, even of the natural theology of the past, or where are they allowed to be heard?","where are the voices still to be heard of the ontology of former times, of the rational psychology, the cosmology, or indeed, even of the natural theology of the past, or where are they allowed to be heard?",1817,2010,206,"['where', 'are', 'the', 'voices', 'still', 'to', 'be', 'heard', 'of', 'the', 'ontology', 'of', 'former', 'times', 'of', 'the', 'rational', 'psychology', 'the', 'cosmology', 'or', 'indeed', 'even', 'of', 'the', 'natural', 'theology', 'of', 'the', 'past', 'or', 'where', 'are', 'they', 'allowed', 'to', 'be', 'heard']"," where be the voice still to be hear of the ontology of former time , of the rational psychology , the cosmology , or indeed , even of the natural theology of the past , or where be -PRON- allow to be hear ?"
Science Of Logic,Hegel,german_idealism,"Inquiries, for instance, into the immateriality of the soul, into mechanical and final causes where is interest in them still to be found?","inquiries, for instance, into the immateriality of the soul, into mechanical and final causes where is interest in them still to be found?",1817,2010,138,"['inquiries', 'for', 'instance', 'into', 'the', 'immateriality', 'of', 'the', 'soul', 'into', 'mechanical', 'and', 'final', 'causes', 'where', 'is', 'interest', 'in', 'them', 'still', 'to', 'be', 'found']"," inquiry , for instance , into the immateriality of the soul , into mechanical and final cause where be interest in -PRON- still to be find ?"
Science Of Logic,Hegel,german_idealism,"Even the former proofs of God's existence are cited only out of historical interest, or for the purpose of edification and the uplifting of the mind.","even the former proofs of god's existence are cited only out of historical interest, or for the purpose of edification and the uplifting of the mind.",1817,2010,149,"['even', 'the', 'former', 'proofs', 'of', 'god', 'existence', 'are', 'cited', 'only', 'out', 'of', 'historical', 'interest', 'or', 'for', 'the', 'purpose', 'of', 'edification', 'and', 'the', 'uplifting', 'of', 'the', 'mind']"," even the former proof of God 's existence be cite only out of historical interest , or for the purpose of edification and the uplifting of the mind ."
Science Of Logic,Hegel,german_idealism,"The fact is that interest, whether in the content or in the form of the former metaphysics, or in both together, has been lost.","the fact is that interest, whether in the content or in the form of the former metaphysics, or in both together, has been lost.",1817,2010,127,"['the', 'fact', 'is', 'that', 'interest', 'whether', 'in', 'the', 'content', 'or', 'in', 'the', 'form', 'of', 'the', 'former', 'metaphysics', 'or', 'in', 'both', 'together', 'has', 'been', 'lost']"," the fact be that interest , whether in the content or in the form of the former metaphysic , or in both together , have be lose ."
Science Of Logic,Hegel,german_idealism,"Remarkable as it is if a people has become indifferent, for instance, to its constitutional law, to its convictions, its moral customs and virtues, just as remarkable it is when a people loses its metaphysics when the spirit engaged with its pure essence","remarkable as it is if a people has become indifferent, for instance, to its constitutional law, to its convictions, its moral customs and virtues, just as remarkable it is when a people loses its metaphysics when the spirit engaged with its pure essence",1817,2010,254,"['remarkable', 'as', 'it', 'is', 'if', 'people', 'has', 'become', 'indifferent', 'for', 'instance', 'to', 'its', 'constitutional', 'law', 'to', 'its', 'convictions', 'its', 'moral', 'customs', 'and', 'virtues', 'just', 'as', 'remarkable', 'it', 'is', 'when', 'people', 'loses', 'its', 'metaphysics', 'when', 'the', 'spirit', 'engaged', 'with', 'its', 'pure', 'essence']"," remarkable as -PRON- be if a people have become indifferent , for instance , to -PRON- constitutional law , to -PRON- conviction , -PRON- moral custom and virtue , just as remarkable -PRON- be when a people lose -PRON- metaphysic when the spirit engage with -PRON- pure essence"
Science Of Logic,Hegel,german_idealism,no longer has any real presence in its life.,no longer has any real presence in its life.,1817,2010,44,"['no', 'longer', 'has', 'any', 'real', 'presence', 'in', 'its', 'life']", no longer have any real presence in -PRON- life .
Science Of Logic,Hegel,german_idealism,"The exoteric teaching of the Kantian philosophy that the understanding ought not to be allowed to soar above experience, lest the cognitive faculty become a theoretical reason that by itself would beget nothing but","the exoteric teaching of the kantian philosophy that the understanding ought not to be allowed to soar above experience, lest the cognitive faculty become a theoretical reason that by itself would beget nothing but",1817,2010,214,"['the', 'exoteric', 'teaching', 'of', 'the', 'kantian', 'philosophy', 'that', 'the', 'understanding', 'ought', 'not', 'to', 'be', 'allowed', 'to', 'soar', 'above', 'experience', 'lest', 'the', 'cognitive', 'faculty', 'become', 'theoretical', 'reason', 'that', 'by', 'itself', 'would', 'beget', 'nothing', 'but']"," the exoteric teaching of the kantian philosophy that the understanding ought not to be allow to soar above experience , lest the cognitive faculty become a theoretical reason that by -PRON- would beget nothing but"
Science Of Logic,Hegel,german_idealism,this was the justification coming from the scientific camp for.,this was the justification coming from the scientific camp for.,1817,2010,63,"['this', 'was', 'the', 'justification', 'coming', 'from', 'the', 'scientific', 'camp', 'for']", this be the justification come from the scientific camp for .
Science Of Logic,Hegel,german_idealism,renouncing speculative thought.,renouncing speculative thought.,1817,2010,31,"['renouncing', 'speculative', 'thought']", renounce speculative thought .
